feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169,feature_170,feature_171,feature_172,feature_173,feature_174,feature_175,feature_176,feature_177,feature_178,feature_179,feature_180,feature_181,feature_182,feature_183,feature_184,feature_185,feature_186,feature_187,feature_188,feature_189,feature_190,feature_191,feature_192,feature_193,feature_194,feature_195,feature_196,feature_197,feature_198,feature_199,target
0.0,0.0,0.0439043942956211,0.0,0.0,0.34130265297300905,0.4382928515791468,0.0,0.07942931500291513,0.0,0.0,0.17351124806392174,0.0,0.0,0.0,0.005902956858236406,0.022474346574899225,0.040541793862846835,0.0,0.0,0.01378381543309969,0.008486888965491164,0.0,0.0,0.0,0.0802483300921203,0.0,0.007339046008161997,0.0,0.03365205248999707,0.0,0.0,0.0,0.041383179019406156,0.0,0.0,0.355467388376099,0.07354606091515468,0.0,0.0,0.0708014676002111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43999539792323583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008343458529334968,0.0,0.0,0.0,0.05755424645808902,0.0,0.24379092506481007,0.0,0.0,0.032524065692199365,0.005471851210059492,0.0,0.0,0.0,0.048375704538976265,0.0,0.0,0.05297227481398869,0.0,0.0,0.0,0.0,0.0,0.19937396072182095,0.0,0.21337839072506246,0.0,0.0,0.0,0.0,0.0,0.04362447674703463,0.0,0.0,0.17517326566379737,0.0560285389227513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0966666685801791,0.0,0.0,0.0,0.07272323102162045,0.0,0.0,0.0,0.031112840850249287,0.02488699931317951,0.0,0.11503324294624008,0.31533436033437867,0.0,0.0,0.0,0.0,0.0,0.0,2.460585313253668,0.0,0.19534759832221926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5684213123114795,0.0,0.0,0.025028794491522444,0.0,0.07011450266132818,0.0,0.0,0.0,0.0,0.6756353007675154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03322916078511099,0.0,1.3539442786487528,0.0,0.0,0.0,0.0,0.03491998434915955,0.0,0.0,0.1118325870779828,0.0,0.0,0.0,4.098352178317997,0.5924450770523623,1.408766198802392,2.122970833953787,4.00901566549309,4.218835403420281,5.79016470638872,0.0,1.8876032521497246,2.138454077719634,1.1818658478259951,0.13855237515264854,0.03337013846059218,4.0909211610227505,2.758239207562322,0.0,1.9982316152179562,2.8769785351278525,0.350610395199237,8.960506786987933,0.12379860846262164,6.863948359009731,0.13408948092042317,5.97239627378539,0.7705330782314953,5.554143696238578,1.7567671240626253,0.32688244921584425,0.17030966883317647,1.0
0.0,0.0,0.012354130407874092,0.0,0.0,0.3849339465751764,0.6796940247623214,0.0,0.04012091720087747,0.0,0.0,0.07464243793449277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02814476771337868,0.0,0.0,0.0,0.17223146882548135,0.0,0.0,0.0,0.016068368627653675,0.0,0.0,0.0,0.05699963038556373,0.0,0.0,0.09085343045111348,0.0,0.0,0.0,0.019915367707685924,0.0,0.0,0.0,0.014640946881753174,0.0,0.0,0.0,0.18928690658361216,0.01578299724092746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013926706042921726,0.0,0.0,0.0,0.0,0.0,0.13842131042024963,0.0,0.0,0.013640910669386311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024745190197137796,0.0,0.0,0.0,0.0,0.0,0.1676148407551113,0.0,0.0663992289113826,0.0,0.0,0.0,0.0,0.0,0.07778988864366763,0.0174943794592725,0.0,0.2470768319308177,0.039138393906958314,0.0,0.0,0.0,0.0,0.0,0.0709388213434375,0.0,0.03646816706929173,0.0,0.0,0.0,0.030689204071140407,0.0,0.0,0.0,0.0,0.01249716268290215,0.0,0.0858325236749548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0332996513448633,0.0,0.16902704513481687,0.0,0.0,0.0,0.0,0.0,0.005184375859723257,0.0,0.1655582544611737,0.0597705810902546,0.05575096411845322,0.01049341924845273,0.0,0.0585243118408003,0.0,0.0,0.0,0.0,0.13776580809587857,0.0,0.0093471722592526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0184917490398792,0.0,0.770786768635283,0.0,0.0,0.0,0.12287146908839316,0.0,0.0,0.0,0.040822310107341116,0.0,0.0,0.0,3.660403855293517,1.086579981264139,0.8723165857503631,1.5448315519458846,3.179670279347428,4.94621618840514,5.4197849376762965,0.0,0.6064422281316076,2.4602707607525,0.06942721045601417,0.08691960673732627,0.03576465360097467,4.0400858386028355,2.763581543254474,0.0,3.5156367682697853,2.5308448341384473,2.570535792572022,6.57321696546059,0.8532771138963843,3.319964694216466,0.5711428290617319,1.53391214422658,1.5635486548799542,5.294153865021773,0.9951588581653732,3.081015734695875,1.3166091843278231,2.0
0.0,0.0,0.04124298223188134,0.0,0.0,0.21698248926876829,1.0545706750324277,0.0,0.14548182226552472,0.037452509939606575,0.0,0.15988747873050047,0.0,0.0,0.0,0.0,0.0,0.038014690186715924,0.0,0.0,0.00647756407120479,0.02389404265570102,0.0,0.0,0.0,0.34266851820249955,0.0,0.0,0.0,0.004609253252589672,0.0,0.0,0.0,0.038857550020362105,0.0,0.0,0.11609855223657987,0.0,0.0,0.0,0.06653700239579126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23413339561248245,0.02658762234808418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007769594145917668,0.0,0.0,0.0,0.0,0.0,0.013069150019521303,0.0,0.0,0.01535483429346404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19912264201360064,0.0,0.0,0.0,0.03280614508324148,0.0,0.08338358771008252,0.0,0.11063050809643417,0.0,0.0,0.0,0.0,0.0,0.02062665058995782,0.019630756335508422,0.0,0.23241517077540189,0.02658762234808418,0.0,0.0,0.025454096427749127,0.0,0.0,0.0,0.0,0.06115406320710068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0858325236749548,0.0,0.0,0.09071795976779981,0.03618680284784627,0.0,0.01178185945991471,0.0,0.0,0.0,0.0,0.6414535456719408,0.0,0.14561224716647592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1853591347580021,0.0,0.2893623404769398,0.023468280503905366,0.05450121618256057,0.35636921371622504,0.0,0.0,0.0,0.0,0.05561215668669251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020911065581689963,0.0,0.6025518974716599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18243805572490956,0.0,0.0,0.0,4.911356032378819,0.5234615911718711,1.0278617753545092,1.8503993967702546,2.9958101060945763,4.428082076379735,6.0461461481485275,0.0,0.7412296637729597,0.008630305143440056,0.03955955725570582,0.046281503211910255,0.018064389360361564,2.909945871645695,3.3037661385330956,0.0,0.3026407514285684,0.1319845087565303,9.574627962401724,4.369627006824202,0.0,0.6107945380878376,1.767103884384204,0.0,1.9374573925581766,3.7904280016396545,0.06983962506863442,0.3006509076426647,1.6955484681330995,5.0
0.0,0.0,0.0,0.0,0.0,0.21101219348551165,0.795434491267293,0.0,0.02786177535450958,0.09004041547277068,0.0,0.07628544280891579,0.0,0.0,0.0,0.006764781878422359,0.0,0.046421211248710355,0.0,0.0,0.0,0.009777121611529915,0.0,0.0,0.0,0.03125402547050081,0.0,0.0,0.0,0.03308816933218775,0.0,0.0,0.0,0.1525079483649029,0.0,0.0,0.08106688049188852,0.08420036167465528,0.0,0.0,0.06791401408846634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12987646083313048,0.032524065692199365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00963381939726868,0.049073096654305606,0.0,0.0,0.0,0.0,0.0856965806792463,0.0,0.0,0.018776585179183593,0.0,0.0,0.0,0.0,0.0093471722592526,0.0,0.0,0.04739878887541106,0.0,0.0,0.0,0.0,0.0,0.03463831799900894,0.0,0.046281503211910255,0.0,0.0,0.0,0.0,0.0,0.03365205248999707,0.0,0.0,0.2337653768083384,0.032524065692199365,0.0,0.0,0.0,0.0,0.0,0.0,0.05588975819628299,0.06239806379847849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005759269288684953,0.0,0.12446048627433613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0540149105758456,0.0,0.1899194179010736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18205660901025042,0.0,0.0,0.0,0.0,0.22872635505849842,0.0,0.0,0.0,0.0,0.4322111491712192,0.010779838753242763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019203733973092663,0.0,1.0378741656611201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05616730630042659,0.0,0.0,0.0,4.970126603134074,0.7264824872650494,0.993855479702099,1.892818427795033,2.6166870418311055,4.5195796446247645,5.905870730718239,0.0,0.687239893984603,4.722116237818659,0.2788174030747215,0.40882053452885037,0.016496319896195974,4.0516070208692865,2.9310967840045583,0.0,5.364502396856104,2.4757074946426387,4.0242398819089145,9.018515672988286,0.24950602098914693,5.685861678050211,0.29148568597356145,1.7984238454778598,0.9857918544127113,3.810556211638225,3.999909828742063,4.432197783891782,0.9465062986890213,2.0
0.0,0.0,0.0,0.0,0.0,0.24561735275638444,0.5234615911718711,0.0,0.041383179019406156,0.047677975144475616,0.0,0.038717107572853585,0.0,0.0,0.0,0.009060468156383597,0.0,0.08215755908542595,0.0,0.0,0.010636636108736996,0.0174943794592725,0.0,0.0,0.0,0.10902617649836696,0.0,0.0076260923761779465,0.0,0.01735184178777496,0.0,0.0,0.0,0.07710624410597862,0.0,0.0,0.15704371014558002,0.0756010848240282,0.0,0.0,0.04893364519792244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23695175858808054,0.05297227481398869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008630305143440056,0.0,0.0,0.0,0.0,0.0,0.08379203249388646,0.0,0.0,0.04166353172936154,0.0,0.0,0.0,0.0,0.029134804053022843,0.011495638837829437,0.0,0.027437182706851134,0.0,0.0,0.0,0.009060468156383597,0.0,0.2971327095711626,0.0,0.07683269555739859,0.0,0.0,0.0,0.0,0.0,0.28853575029380213,0.0,0.0,0.19547359238726497,0.009777121611529915,0.0,0.0,0.0418036876570852,0.0,0.006333933722050485,0.0,0.025312343046069,0.06695024392462703,0.0,0.0,0.0,0.1284253890288373,0.0,0.0,0.0,0.0,0.010206942869257081,0.0,0.07340895518534003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6016489804411207,0.0,0.22107278251506315,0.0,0.0,0.0,0.0,0.0,0.003170442880128181,0.0,0.23032600002869183,0.0,0.0,0.04474382122439775,0.030124161455128837,0.1740228420554138,0.0,0.0,0.0,0.0,0.23290630100683052,0.0,0.023042392665863817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025737561413608275,0.0,1.1697326292784311,0.0,0.0,0.0,0.07724299893246035,0.00604663011841478,0.0,0.0,0.1614362658259871,0.0,0.0,0.0,4.218982604155987,1.647268453104383,0.9393770465477953,1.4586969686897142,3.5176410456881704,4.827295698764776,6.141925240736679,0.0,0.9398283588687507,2.1871342914745355,0.08556062487262552,1.5549817023668517,0.07737974079701358,4.334704129726321,3.0838771106042757,0.0,4.251825113542626,4.804151677071825,5.237422225701663,9.141769197295078,0.01106620140620535,5.364719495653718,0.2834477083779797,3.680189308865926,0.770786768635283,6.1477157571815235,3.5883248679119157,4.434214540157141,0.5373457714901125,1.0
0.0,0.0,0.013497991748977312,0.0,0.0,0.219338922698467,0.4407396306149471,0.0,0.007482576331206196,0.0,0.0,0.04670058674162228,0.0,0.0,0.0,0.01592568999025421,0.0,0.0,0.0,0.0,0.0,0.007769594145917668,0.0,0.0,0.0,0.18764107818068257,0.0,0.0,0.0,0.008773707066016134,0.0,0.0,0.0,0.012640180778770332,0.0,0.0,0.1984941536390832,0.0,0.0,0.0,0.06460697529739193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07997537672059589,0.025737561413608275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0439043942956211,0.0,0.0,0.029558897449116415,0.0,0.0,0.0,0.0,0.007482576331206196,0.0,0.0,0.005471851210059492,0.0,0.0,0.0,0.0,0.0,0.18256518222108284,0.0,0.04124298223188134,0.0,0.0,0.0,0.0,0.0,0.0398402645317911,0.038014690186715924,0.01106620140620535,0.10299399332332565,0.05116325258211458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0398402645317911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009060468156383597,0.0,0.05352844098929936,0.03520159571856608,0.0,0.0,0.0,0.0,0.0,0.0,1.5268700863568265,0.0,0.0922074380970889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23044897620750635,0.0439043942956211,0.17568427073099724,0.0,0.0,0.12525433903146602,0.0,0.0,0.0,0.0,0.20501708816016756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010206942869257081,0.0,1.0816804886563336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02998286621571431,0.0,0.0,0.0,4.492853018291786,0.27786575723487955,1.1219437335104012,1.321004474471124,3.5197934862411002,3.907371413823564,5.921164943028695,0.0,0.9737214708048145,1.268673924548358,0.03843618165610792,0.06032413315110383,0.0475383887633606,3.930690035310685,2.8274328996296028,0.0,4.642366559711139,4.766346034170167,0.8785291765412093,8.636868553126945,0.019488429591360157,4.732540561308117,2.457541762407807,2.0992615354492012,3.9844252948522634,3.2860087631021537,2.9965695239731867,0.2815498933666418,4.2667340781031795,3.0
0.0,0.0,0.013640910669386311,0.0,0.0,0.06557231159362208,0.36053283865776137,0.0,0.02233230009805639,0.0,0.03393391144193176,0.047259175478012824,0.0,0.0,0.0,0.005328120695281701,0.0,0.03731193064196659,0.0,0.0,0.0,0.01564029037688224,0.0,0.0,0.0,0.07409435357387338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03815520102596883,0.0,0.0,0.19421315631120697,0.0,0.0,0.0,0.054640130538345405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09301923313354474,0.043204498565167566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0994972011701899,0.0,0.0,0.015069321717648201,0.0,0.0,0.0,0.006190289072069835,0.007482576331206196,0.0,0.0,0.027295624050907505,0.0,0.0,0.0,0.016211033155917154,0.0,0.10835717809041852,0.0,0.023326331860027503,0.0,0.0,0.0,0.0,0.0,0.07942931500291513,0.0,0.0,0.1790013990992441,0.026162654489675658,0.0,0.0,0.0,0.0,0.0,0.03969991772095141,0.0,0.06983962506863442,0.0,0.0,0.0,0.03393391144193176,0.0,0.0,0.0,0.056722242374540224,0.01378381543309969,0.0,0.09491164702546698,0.0,0.0,0.0,0.0,0.0,0.04530316795657215,0.0,0.561399460895035,0.0,0.029841557136715123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24926328606119333,0.02233230009805639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08773438181972541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01535483429346404,0.0,0.8011586560936985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06722567253197158,0.0,0.0,0.0,4.193677137341307,0.3751784795896123,0.9411814493564321,1.424169648802638,3.4525954347028693,4.223383933383833,5.784883451853076,0.0,0.4624711893926507,1.0753957141091843,0.05797006863732994,0.01378381543309969,0.017636903049498446,3.3091325217135665,2.780289098962721,0.0,4.422091685012817,3.425096705534169,0.5375445719645746,6.136521583230023,1.478816529049415,3.161968277613969,1.4027221768456046,0.5814958710013768,2.126741636601707,4.1418169570638055,0.6095658678618131,0.09085343045111348,1.4185138094498695,3.0
0.0,0.0,0.0,0.0,0.0,0.15911246123085832,0.42642579074202736,0.0,0.0504668703506619,0.0,0.0,0.025028794491522444,0.0,0.0,0.0,0.01049341924845273,0.0,0.0,0.0,0.0,0.0,0.0526941113038451,0.0,0.0,0.0,0.18523225423016085,0.0,0.0,0.0,0.01735184178777496,0.0,0.0,0.0,0.08542465625267767,0.0,0.0,0.36848900064510354,0.1294808586988783,0.0,0.0,0.1147667926655143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3230817895037326,0.033792988849303096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007482576331206196,0.0,0.0,0.0,0.0,0.0,0.09707137054390325,0.0,0.0,0.021906076733622215,0.0,0.0,0.0,0.00604663011841478,0.021906076733622215,0.0,0.0,0.016068368627653675,0.0,0.0,0.0,0.0,0.0,0.15574923267794485,0.0,0.09328973000147671,0.0,0.0,0.0,0.0,0.0,0.0585243118408003,0.0,0.0,0.35985847200125276,0.0,0.0,0.0,0.012211083950874365,0.0,0.0,0.0,0.0,0.07765318565016138,0.0,0.0,0.0,0.03308816933218775,0.0,0.0,0.0,0.20989000723403933,0.013497991748977312,0.0,0.08133962745193878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7742915833543784,0.0,0.1397314222437436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32146635859253,0.0,0.4226635916550217,0.0,0.0,0.12366619645381971,0.0,0.0,0.0,0.0,0.25447310795273254,0.008486888965491164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02488699931317951,0.0,0.856547537804078,0.0,0.0,0.0,0.0676387168753633,0.0,0.0,0.0,0.05130248870063107,0.0,0.0,0.0,4.1362570215111445,0.4342412332519363,1.0464212112487103,1.809825996097451,3.1892869065836122,4.386514377336399,5.529649186895075,0.0,0.910886131935597,0.09612688930500614,0.19723635491870656,0.12287146908839316,0.012926174444270048,3.493916277263934,2.6267895463758113,0.0,5.2576593832620375,2.920178947327143,3.9100802320686925,8.163702502591558,0.2961930726147916,3.9043684849853806,3.6147216211695135,0.8632248533459731,4.15841782099799,2.9252399054874103,2.388051737352656,0.4651908879259823,4.814335079772941,4.0
0.0,0.0,0.0,0.0,0.0,0.28380327092836577,0.40152125010860007,0.0,0.03393391144193176,0.0,0.0,0.02786177535450958,0.0,0.004896843214847462,0.0,0.008200013832136126,0.0,0.05644480101966811,0.0,0.0,0.0,0.00604663011841478,0.0,0.0,0.0,0.18103892443166827,0.0,0.005184375859723257,0.0,0.02361021518264534,0.0,0.0,0.0,0.05769286716834593,0.0,0.0,0.16027483140859297,0.0,0.0,0.0,0.06626144226872127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11689701828826238,0.006621180122379962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03393391144193176,0.0,0.0,0.011495638837829437,0.0,0.0,0.0,0.0,0.022758397578157615,0.0,0.0,0.008343458529334968,0.0,0.0,0.0,0.0,0.0,0.10326262660608464,0.0,0.04935195913529153,0.0,0.0,0.0,0.0,0.0,0.06087747289933462,0.014783752627070351,0.0,0.16001660784590455,0.06529656712778095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030830430153274503,0.0,0.0,0.0,0.05130248870063107,0.0,0.0,0.0,0.1265764570133731,0.02431967919541289,0.0,0.10353120987799297,0.02715405150372665,0.0,0.0,0.0,0.0,0.0,0.0,1.721197644156084,0.0,0.2669963719862158,0.0,0.0,0.0,0.0,0.0,0.0043216059500934675,0.0,0.15419432499278973,0.0,0.0,0.008773707066016134,0.0,0.0,0.0,0.0,0.0,0.004465436770300531,0.3002994736656383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8338211377905823,0.0,0.0,0.0,0.05311133645956253,0.0,0.0,0.0,0.028852005847493426,0.0,0.0,0.0,4.277404578014672,1.4084944894694444,0.8294436813665912,1.486353976002037,3.2832402564145933,4.12360826237823,6.1077338942340775,0.0,0.6345932684457567,6.489894511183335,0.13592881552640673,1.0861723251323256,0.02019992294349774,4.132486362948837,2.6726516293283846,0.0,2.8142632913997816,3.7097538120653657,0.3988975712024732,8.70119658766595,2.9443899622700926,5.908923362851807,0.6286336341646971,3.7327576140096035,0.4696776298171893,6.7903628340226945,2.795891599226753,5.838366908290736,0.4974335344327323,0.0
0.0,0.0,0.0,0.0,0.0,0.07983888066667044,0.44360665147561457,0.0,0.06295060882280785,0.0,0.0,0.09180136921767433,0.0,0.0,0.0,0.015212085068503288,0.019630756335508422,0.0,0.0,0.0,0.00604663011841478,0.058662839378559886,0.0,0.0,0.0,0.13776580809587857,0.0,0.0,0.0,0.008486888965491164,0.0,0.0,0.014783752627070351,0.048236185652847624,0.0,0.0,0.36042046610320916,0.0,0.0,0.0,0.0418036876570852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5789870033325797,0.02488699931317951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07409435357387338,0.0,0.0,0.0,0.0,0.08324741374793612,0.0,0.0,0.007195501404203766,0.0,0.0,0.0,0.0,0.007195501404203766,0.0,0.0,0.046421211248710355,0.0,0.0,0.0,0.0,0.0,0.5854433189362013,0.0,0.1159654315868068,0.0,0.0,0.0,0.0,0.0,0.22712493444992585,0.0,0.0,0.37083384817640336,0.1046050432293108,0.0,0.0,0.011924948479708557,0.0,0.0,0.0,0.0,0.1211480564753105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08038478741460452,0.0560285389227513,0.0,0.08488065359129648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9417824157971508,0.0,0.23216954294797806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3438057522523126,0.0,0.058662839378559886,0.0326651122818301,0.05088474002509346,0.0615688492680028,0.0,0.0,0.0,0.0,0.2871176357881811,0.0,0.009777121611529915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06239806379847849,0.0,0.7975940904421102,0.0,0.0,0.0,0.06598582949858534,0.0,0.0,0.0,0.05004887960722227,0.0,0.0,0.0,3.9012820512239736,0.7057567820497973,0.8990209095794168,2.2447044279389257,3.2297570988067457,4.407427535466805,5.786849856682164,0.0,0.9226545660831514,0.44794940991624665,0.14274017211608214,0.09139518601170002,0.02927618237063207,4.305343125870828,2.794270289776228,0.0,6.867798881147795,2.676538226720689,6.657065442112256,7.424804545418653,3.529983318651055,4.352476059050329,1.887759202321846,1.8538360040379223,2.422663591655022,5.736791558580166,1.3273999460974217,0.6499372993466643,5.013605182266584,3.0
0.0,0.0,0.008630305143440056,0.0,0.0,0.1495195214900292,0.3532103556240008,0.0,0.04208395867125249,0.0,0.0,0.03689011054026592,0.0,0.0,0.0,0.013497991748977312,0.0,0.04711954856855063,0.0,0.0,0.0,0.019773069040027156,0.0,0.0,0.0,0.13737236369339767,0.0,0.0,0.0,0.014069582501655862,0.0,0.0,0.00992040959306388,0.04012091720087747,0.0,0.008773707066016134,0.21337839072506246,0.0,0.0,0.0,0.08882003329858511,0.0,0.0,0.0,0.0,0.0,0.0172092900322231,0.0,0.07107616201095888,0.038295698181544525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014498126999352837,0.0,0.0,0.0,0.011352507229905218,0.0,0.02814476771337868,0.0,0.0,0.018918982163051733,0.0,0.0,0.0,0.0,0.004753055399819502,0.0,0.0,0.006908369342177494,0.0,0.0,0.0,0.010350188169567268,0.0,0.3599708883367509,0.0,0.05547333589843156,0.0,0.0,0.0,0.0,0.0,0.06308871201928423,0.02446153014099581,0.0,0.22626189419120774,0.022048165180173156,0.0,0.0,0.9779759131991259,0.0,0.0,0.0,0.0,0.05074546358139898,0.0,0.0,0.0,0.021479727410451392,0.0,0.0,0.0,0.23584957650756347,0.0,0.0,0.1118325870779828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.211448363626663,0.0,0.08133962745193878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17351124806392174,0.014212444812104711,0.22094900446677918,0.0,0.0,0.5500140949997396,0.0,0.0,0.0,0.0,0.0475383887633606,0.0,0.00647756407120479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009777121611529915,0.0,0.6366362200551354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1899194179010736,0.0,0.0,0.0,3.688527279992677,0.7407980680414706,0.7864290832030562,0.5337626705470877,3.1468181188667605,5.627440498408566,6.125254339031466,0.0,0.6197416587691752,5.9558126192432725,0.04893364519792244,0.18345475417494217,0.02786177535450958,4.136347265068736,3.3022313020031184,0.0,0.6482813553607522,2.1732873686330723,2.2590916679730757,7.0148149894996505,2.4914683263471598,2.5371469436175693,4.255674450364263,1.9621788163413805,4.278371397246552,1.0022344460646861,3.444388783245927,0.8510393857087252,5.0956712934006605,4.0
